"Alexander Zverev","Daniil Medvedev",RH,RH,0,0,2,1,1,0,2021-11-21,Tour_Finals,1,1,99,6,2,99,2,99,2,1,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve down the T,  ace"
"Alexander Zverev","Daniil Medvedev",RH,RH,1,0,2,1,1,0,2021-11-21,Tour_Finals,1,3,99,4,3,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve wide"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,1,1,2,0,1,2021-11-21,Tour_Finals,3,3,22,2,2,1,2,99,2,7,7,1,3,99,4,3,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand return down the middle (shallow)"
"Alexander Zverev","Daniil Medvedev",RH,RH,1,0,2,1,1,0,2021-11-21,Tour_Finals,4,2,1,7,1,99,2,99,1,7,7,3,3,22,2,2,1,2,99,2,7,7,1,3,99,4,3,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand approach shot crosscourt"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,1,1,2,0,1,2021-11-21,Tour_Finals,4,1,1,2,2,99,2,99,2,3,99,4,2,1,7,1,99,2,99,1,7,7,3,3,22,2,2,1,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand down the middle,  forced error"
"Alexander Zverev","Daniil Medvedev",RH,RH,2,0,2,1,1,0,2021-11-21,Tour_Finals,1,1,99,4,1,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve wide"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,2,1,2,0,1,2021-11-21,Tour_Finals,3,1,1,2,2,1,1,99,2,7,7,1,1,99,4,1,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand return down the middle (shallow) (net cord)"
"Alexander Zverev","Daniil Medvedev",RH,RH,2,0,2,1,1,0,2021-11-21,Tour_Finals,4,2,24,2,2,99,2,99,1,7,7,3,1,1,2,2,1,1,99,2,7,7,1,1,99,4,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand slice approach shot down the middle"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,2,1,2,0,1,2021-11-21,Tour_Finals,4,2,32,7,3,99,2,99,2,7,7,4,2,24,2,2,99,2,99,1,7,7,3,1,1,2,2,1,1,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand lob crosscourt"
"Alexander Zverev","Daniil Medvedev",RH,RH,2,0,2,1,1,0,2021-11-21,Tour_Finals,4,3,7,2,2,99,2,99,2,7,7,4,2,32,7,3,99,2,99,2,7,7,4,2,24,2,2,99,2,99,1,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," smash down the middle"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,2,1,2,0,1,2021-11-21,Tour_Finals,4,2,1,7,1,99,2,99,2,7,7,4,3,7,2,2,99,2,99,2,7,7,4,2,32,7,3,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt"
"Alexander Zverev","Daniil Medvedev",RH,RH,2,0,2,1,1,0,2021-11-21,Tour_Finals,4,1,1,7,1,99,2,99,2,7,7,4,2,1,7,1,99,2,99,2,7,7,4,3,7,2,2,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,2,1,2,0,1,2021-11-21,Tour_Finals,4,1,1,8,3,99,2,99,2,4,3,4,1,1,7,1,99,2,99,2,7,7,4,2,1,7,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand down the line (long),  unforced error"
"Alexander Zverev","Daniil Medvedev",RH,RH,3,0,2,1,1,0,2021-11-21,Tour_Finals,1,3,99,6,2,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve down the T"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,3,1,2,0,1,2021-11-21,Tour_Finals,3,2,1,2,2,3,2,99,2,7,7,1,3,99,6,2,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand return down the middle (very deep)"
"Alexander Zverev","Daniil Medvedev",RH,RH,3,0,2,1,1,0,2021-11-21,Tour_Finals,4,2,1,7,1,99,2,99,2,7,7,3,2,1,2,2,3,2,99,2,7,7,1,3,99,6,2,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,3,1,2,0,1,2021-11-21,Tour_Finals,4,1,1,8,3,99,2,99,2,7,7,4,2,1,7,1,99,2,99,2,7,7,3,2,1,2,2,3,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand down the line"
"Alexander Zverev","Daniil Medvedev",RH,RH,3,0,2,1,1,0,2021-11-21,Tour_Finals,4,3,24,2,2,99,2,99,2,7,7,4,1,1,8,3,99,2,99,2,7,7,4,2,1,7,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand slice down the middle"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,3,1,2,0,1,2021-11-21,Tour_Finals,4,2,1,7,1,99,2,1,2,5,7,4,3,24,2,2,99,2,99,2,7,7,4,1,1,8,3,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand at net crosscourt,  winner"
"Alexander Zverev","Daniil Medvedev",RH,RH,3,1,2,1,1,0,2021-11-21,Tour_Finals,1,1,99,4,1,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve wide"
"Daniil Medvedev","Alexander Zverev",RH,RH,1,3,1,2,0,1,2021-11-21,Tour_Finals,3,1,1,7,1,2,2,99,2,7,7,1,1,99,4,1,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand return crosscourt (deep)"
"Alexander Zverev","Daniil Medvedev",RH,RH,3,1,2,1,1,0,2021-11-21,Tour_Finals,4,1,1,8,3,99,2,99,2,7,7,3,1,1,7,1,2,2,99,2,7,7,1,1,99,4,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand down the line"
"Daniil Medvedev","Alexander Zverev",RH,RH,1,3,1,2,0,1,2021-11-21,Tour_Finals,4,3,22,8,1,99,2,99,2,7,7,4,1,1,8,3,99,2,99,2,7,7,3,1,1,7,1,2,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand down the line"
"Alexander Zverev","Daniil Medvedev",RH,RH,3,1,2,1,1,0,2021-11-21,Tour_Finals,4,1,1,7,1,99,2,99,2,7,7,4,3,22,8,1,99,2,99,2,7,7,4,1,1,8,3,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt"
"Daniil Medvedev","Alexander Zverev",RH,RH,1,3,1,2,0,1,2021-11-21,Tour_Finals,4,1,1,8,3,99,2,99,2,7,7,4,1,1,7,1,99,2,99,2,7,7,4,3,22,8,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand down the line"
"Alexander Zverev","Daniil Medvedev",RH,RH,3,1,2,1,1,0,2021-11-21,Tour_Finals,4,3,24,2,2,99,2,99,2,7,7,4,1,1,8,3,99,2,99,2,7,7,4,1,1,7,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand slice down the middle"
"Daniil Medvedev","Alexander Zverev",RH,RH,1,3,1,2,0,1,2021-11-21,Tour_Finals,4,2,9,10,3,99,2,99,2,7,7,4,3,24,2,2,99,2,99,2,7,7,4,1,1,8,3,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand drop shot inside-out"
"Alexander Zverev","Daniil Medvedev",RH,RH,3,1,2,1,1,0,2021-11-21,Tour_Finals,4,3,24,7,3,99,2,99,2,5,7,4,2,9,10,3,99,2,99,2,7,7,4,3,24,2,2,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand slice crosscourt,  winner"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,0,1,3,0,1,2021-11-21,Tour_Finals,1,1,99,4,1,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve wide"
"Alexander Zverev","Daniil Medvedev",RH,RH,0,0,3,1,1,0,2021-11-21,Tour_Finals,3,1,1,99,99,99,2,99,2,3,99,1,1,99,4,1,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand return,  forced error"
"Daniil Medvedev","Alexander Zverev",RH,RH,1,0,1,3,0,1,2021-11-21,Tour_Finals,1,3,99,4,3,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve wide"
"Alexander Zverev","Daniil Medvedev",RH,RH,0,1,3,1,1,0,2021-11-21,Tour_Finals,3,3,24,8,1,2,2,99,2,7,7,1,3,99,4,3,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand slice return down the line (deep)"
"Daniil Medvedev","Alexander Zverev",RH,RH,1,0,1,3,0,1,2021-11-21,Tour_Finals,4,1,1,7,1,99,2,99,2,5,7,3,3,24,8,1,2,2,99,2,7,7,1,3,99,4,3,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt,  winner"
"Daniil Medvedev","Alexander Zverev",RH,RH,2,0,1,3,0,1,2021-11-21,Tour_Finals,1,1,99,6,2,99,2,99,2,2,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve down the T,  fault (wide)"
"Daniil Medvedev","Alexander Zverev",RH,RH,2,0,1,3,0,1,2021-11-21,Tour_Finals,2,1,99,6,2,99,2,99,2,7,7,1,1,99,6,2,99,2,99,2,2,2,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," 2nd serve down the T"
"Alexander Zverev","Daniil Medvedev",RH,RH,0,2,3,1,1,0,2021-11-21,Tour_Finals,3,2,22,2,2,99,2,99,2,4,3,2,1,99,6,2,99,2,99,2,7,7,1,1,99,6,2,99,2,99,2,2,2,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand return down the middle (long),  unforced error"
"Daniil Medvedev","Alexander Zverev",RH,RH,3,0,1,3,0,1,2021-11-21,Tour_Finals,1,3,99,6,2,99,2,99,2,1,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve down the T,  ace"
"Alexander Zverev","Daniil Medvedev",RH,RH,0,0,3,2,1,0,2021-11-21,Tour_Finals,1,1,99,4,1,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve wide"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,0,2,3,0,1,2021-11-21,Tour_Finals,3,1,1,7,1,2,2,99,2,7,7,1,1,99,4,1,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand return crosscourt (deep)"
"Alexander Zverev","Daniil Medvedev",RH,RH,0,0,3,2,1,0,2021-11-21,Tour_Finals,4,1,1,8,3,99,2,99,2,7,7,3,1,1,7,1,2,2,99,2,7,7,1,1,99,4,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand down the line"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,0,2,3,0,1,2021-11-21,Tour_Finals,4,3,22,7,3,99,2,99,2,7,7,4,1,1,8,3,99,2,99,2,7,7,3,1,1,7,1,2,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand crosscourt"
"Alexander Zverev","Daniil Medvedev",RH,RH,0,0,3,2,1,0,2021-11-21,Tour_Finals,4,3,22,8,1,99,2,99,1,7,7,4,3,22,7,3,99,2,99,2,7,7,4,1,1,8,3,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand approach shot down the line"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,0,2,3,0,1,2021-11-21,Tour_Finals,4,1,1,7,1,99,2,99,2,5,7,4,3,22,8,1,99,2,99,1,7,7,4,3,22,7,3,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt,  winner"
"Alexander Zverev","Daniil Medvedev",RH,RH,0,1,3,2,1,0,2021-11-21,Tour_Finals,1,3,99,4,3,99,2,99,2,2,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve wide,  fault (net)"
"Alexander Zverev","Daniil Medvedev",RH,RH,0,1,3,2,1,0,2021-11-21,Tour_Finals,2,3,99,6,2,99,2,99,2,7,7,1,3,99,4,3,99,2,99,2,2,1,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," 2nd serve down the T"
"Daniil Medvedev","Alexander Zverev",RH,RH,1,0,2,3,0,1,2021-11-21,Tour_Finals,3,2,3,2,2,2,2,99,2,7,7,2,3,99,6,2,99,2,99,2,7,7,1,3,99,4,3,99,2,99,2,2,1,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand chip/slice return down the middle (deep)"
"Alexander Zverev","Daniil Medvedev",RH,RH,0,1,3,2,1,0,2021-11-21,Tour_Finals,4,2,1,10,3,99,2,99,1,7,7,3,2,3,2,2,2,2,99,2,7,7,2,3,99,6,2,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand approach shot inside-out"
"Daniil Medvedev","Alexander Zverev",RH,RH,1,0,2,3,0,1,2021-11-21,Tour_Finals,4,3,22,8,1,99,2,99,2,7,7,4,2,1,10,3,99,2,99,1,7,7,3,2,3,2,2,2,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand down the line"
"Alexander Zverev","Daniil Medvedev",RH,RH,0,1,3,2,1,0,2021-11-21,Tour_Finals,4,1,5,7,1,99,2,99,2,5,7,4,3,22,8,1,99,2,99,2,7,7,4,2,1,10,3,99,2,99,1,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand volley (stop volley) crosscourt,  winner"
"Alexander Zverev","Daniil Medvedev",RH,RH,1,1,3,2,1,0,2021-11-21,Tour_Finals,1,1,99,4,1,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve wide"
"Daniil Medvedev","Alexander Zverev",RH,RH,1,1,2,3,0,1,2021-11-21,Tour_Finals,3,1,3,2,2,2,2,99,2,7,7,1,1,99,4,1,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand chip/slice return down the middle (deep)"
"Alexander Zverev","Daniil Medvedev",RH,RH,1,1,3,2,1,0,2021-11-21,Tour_Finals,4,2,36,7,3,99,2,99,1,7,7,3,1,3,2,2,2,2,99,2,7,7,1,1,99,4,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand swinging volley approach shot crosscourt"
"Daniil Medvedev","Alexander Zverev",RH,RH,1,1,2,3,0,1,2021-11-21,Tour_Finals,4,3,32,7,3,99,2,99,2,3,99,4,2,36,7,3,99,2,99,1,7,7,3,1,3,2,2,2,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand lob crosscourt,  forced error"
"Alexander Zverev","Daniil Medvedev",RH,RH,2,1,3,2,1,0,2021-11-21,Tour_Finals,1,3,99,6,2,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve down the T"
"Daniil Medvedev","Alexander Zverev",RH,RH,1,2,2,3,0,1,2021-11-21,Tour_Finals,3,2,1,2,2,2,2,99,2,7,7,1,3,99,6,2,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand return down the middle (deep)"
"Alexander Zverev","Daniil Medvedev",RH,RH,2,1,3,2,1,0,2021-11-21,Tour_Finals,4,2,22,2,2,99,2,99,2,7,7,3,2,1,2,2,2,2,99,2,7,7,1,3,99,6,2,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand down the middle"
"Daniil Medvedev","Alexander Zverev",RH,RH,1,2,2,3,0,1,2021-11-21,Tour_Finals,4,2,1,10,3,99,2,99,2,5,7,4,2,22,2,2,99,2,99,2,7,7,3,2,1,2,2,2,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand inside-out,  winner"
"Alexander Zverev","Daniil Medvedev",RH,RH,2,2,3,2,1,0,2021-11-21,Tour_Finals,1,1,99,6,2,99,2,99,2,2,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve down the T,  fault (wide)"
"Alexander Zverev","Daniil Medvedev",RH,RH,2,2,3,2,1,0,2021-11-21,Tour_Finals,2,1,99,5,1,99,2,99,2,7,7,1,1,99,6,2,99,2,99,2,2,2,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," 2nd serve to body"
"Daniil Medvedev","Alexander Zverev",RH,RH,2,2,2,3,0,1,2021-11-21,Tour_Finals,3,1,1,2,2,1,2,99,2,7,7,2,1,99,5,1,99,2,99,2,7,7,1,1,99,6,2,99,2,99,2,2,2,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand return down the middle (shallow)"
"Alexander Zverev","Daniil Medvedev",RH,RH,2,2,3,2,1,0,2021-11-21,Tour_Finals,4,2,1,7,1,99,2,99,1,7,7,3,1,1,2,2,1,2,99,2,7,7,2,1,99,5,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand approach shot crosscourt"
"Daniil Medvedev","Alexander Zverev",RH,RH,2,2,2,3,0,1,2021-11-21,Tour_Finals,4,1,1,99,99,99,2,99,2,3,99,4,2,1,7,1,99,2,99,1,7,7,3,1,1,2,2,1,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand,  forced error"
"Alexander Zverev","Daniil Medvedev",RH,RH,3,2,3,2,1,0,2021-11-21,Tour_Finals,1,3,99,4,3,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve wide"
"Daniil Medvedev","Alexander Zverev",RH,RH,2,3,2,3,0,1,2021-11-21,Tour_Finals,3,3,22,7,3,1,2,99,2,7,7,1,3,99,4,3,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand return crosscourt (shallow)"
"Alexander Zverev","Daniil Medvedev",RH,RH,3,2,3,2,1,0,2021-11-21,Tour_Finals,4,3,22,2,2,99,2,99,2,7,7,3,3,22,7,3,1,2,99,2,7,7,1,3,99,4,3,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand down the middle"
"Daniil Medvedev","Alexander Zverev",RH,RH,2,3,2,3,0,1,2021-11-21,Tour_Finals,4,2,22,7,3,99,2,99,2,7,7,4,3,22,2,2,99,2,99,2,7,7,3,3,22,7,3,1,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand crosscourt"
"Alexander Zverev","Daniil Medvedev",RH,RH,3,2,3,2,1,0,2021-11-21,Tour_Finals,4,3,22,2,2,99,2,99,2,7,7,4,2,22,7,3,99,2,99,2,7,7,4,3,22,2,2,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand down the middle"
"Daniil Medvedev","Alexander Zverev",RH,RH,2,3,2,3,0,1,2021-11-21,Tour_Finals,4,2,30,10,1,99,2,99,2,7,7,4,3,22,2,2,99,2,99,2,7,7,4,2,22,7,3,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand drop shot inside-out"
"Alexander Zverev","Daniil Medvedev",RH,RH,3,2,3,2,1,0,2021-11-21,Tour_Finals,4,1,3,2,2,99,2,99,2,7,7,4,2,30,10,1,99,2,99,2,7,7,4,3,22,2,2,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand chip/slice down the middle"
"Daniil Medvedev","Alexander Zverev",RH,RH,2,3,2,3,0,1,2021-11-21,Tour_Finals,4,2,1,7,1,99,2,99,2,5,7,4,1,3,2,2,99,2,99,2,7,7,4,2,30,10,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt,  winner"
"Alexander Zverev","Daniil Medvedev",RH,RH,3,3,3,2,1,0,2021-11-21,Tour_Finals,1,1,99,6,2,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve down the T"
"Daniil Medvedev","Alexander Zverev",RH,RH,3,3,2,3,0,1,2021-11-21,Tour_Finals,3,2,24,7,3,2,2,99,2,7,7,1,1,99,6,2,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand slice return crosscourt (deep)"
"Alexander Zverev","Daniil Medvedev",RH,RH,3,3,3,2,1,0,2021-11-21,Tour_Finals,4,3,7,9,1,99,2,99,2,7,7,3,2,24,7,3,2,2,99,2,7,7,1,1,99,6,2,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," smash inside-in"
"Daniil Medvedev","Alexander Zverev",RH,RH,3,3,2,3,0,1,2021-11-21,Tour_Finals,4,1,11,2,2,99,2,99,2,7,7,4,3,7,9,1,99,2,99,2,7,7,3,2,24,7,3,2,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand lob down the middle"
"Alexander Zverev","Daniil Medvedev",RH,RH,3,3,3,2,1,0,2021-11-21,Tour_Finals,4,2,7,10,3,99,2,99,2,5,7,4,1,11,2,2,99,2,99,2,7,7,4,3,7,9,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," smash inside-out,  winner"
